idLU,idLemma,idFrame,frameName,lu,as
3274,1057,1357,Jogadas_interativas,uppercut,-
31652,1062,1357,Jogadas_interativas,block pass,-
2185,1062,1357,Jogadas_interativas,block pass,-
31688,1175,1357,Jogadas_interativas,drop,-
31689,1175,1357,Jogadas_interativas,drop,-
31701,1188,1357,Jogadas_interativas,tackle,-
2332,1188,1357,Jogadas_interativas,tackle,-
31678,1189,1357,Jogadas_interativas,ruck,-
2333,1189,1357,Jogadas_interativas,ruck,-
2334,1190,1357,Jogadas_interativas,maul,-
31680,1190,1357,Jogadas_interativas,maul,-
2343,1198,1357,Jogadas_interativas,block,-
3259,1198,1357,Jogadas_interativas,block,-
28247,1198,1357,Jogadas_interativas,block,-
29017,38463,1357,Jogadas_interativas,marcar,-
1988,38463,1357,Jogadas_interativas,marcar,-
2039,841,1358,Modalidades_esportivas,sabre,-
21964,841,1358,Modalidades_esportivas,sabre,-
31925,1169,1358,Modalidades_esportivas,medley,-
31913,1169,1358,Modalidades_esportivas,medley,-
29267,1056,1359,Jogadas_pontuadas,swing,-
29268,1056,1359,Jogadas_pontuadas,swing,-
31578,1072,1359,Jogadas_pontuadas,flic-flac,-
2204,1072,1359,Jogadas_pontuadas,flic-flac,-
2211,1079,1359,Jogadas_pontuadas,conner spin,-
31548,1079,1359,Jogadas_pontuadas,conner spin,-
31549,1080,1359,Jogadas_pontuadas,diamidov,-
2212,1080,1359,Jogadas_pontuadas,diamidov,-
2214,1082,1359,Jogadas_pontuadas,janz,-
31527,1082,1359,Jogadas_pontuadas,janz,-
31525,1083,1359,Jogadas_pontuadas,korbut,-
2215,1083,1359,Jogadas_pontuadas,korbut,-
2216,1084,1359,Jogadas_pontuadas,stützkehre,-
31500,1084,1359,Jogadas_pontuadas,stützkehre,-
2217,1085,1359,Jogadas_pontuadas,tkachev,-
31497,1085,1359,Jogadas_pontuadas,tkachev,-
31574,1086,1359,Jogadas_pontuadas,front,-
2219,1086,1359,Jogadas_pontuadas,front,-
31576,1087,1359,Jogadas_pontuadas,front full,-
2220,1087,1359,Jogadas_pontuadas,front full,-
2221,1088,1359,Jogadas_pontuadas,full,-
31573,1088,1359,Jogadas_pontuadas,full,-
31540,1090,1359,Jogadas_pontuadas,barani,-
2223,1090,1359,Jogadas_pontuadas,barani,-
2224,1091,1359,Jogadas_pontuadas,cody,-
31544,1091,1359,Jogadas_pontuadas,cody,-
31501,1092,1359,Jogadas_pontuadas,side,-
2225,1092,1359,Jogadas_pontuadas,side,-
31508,1093,1359,Jogadas_pontuadas,round-off,-
2226,1093,1359,Jogadas_pontuadas,round-off,-
2227,1094,1359,Jogadas_pontuadas,handspring,-
31563,1094,1359,Jogadas_pontuadas,handspring,-
2228,1095,1359,Jogadas_pontuadas,wipe-out,-
31488,1095,1359,Jogadas_pontuadas,wipe-out,-
31483,1096,1359,Jogadas_pontuadas,adolph,-
2229,1096,1359,Jogadas_pontuadas,adolph,-
31531,1098,1359,Jogadas_pontuadas,back half twist,-
2231,1098,1359,Jogadas_pontuadas,back half twist,-
31538,1099,1359,Jogadas_pontuadas,ball out,-
2232,1099,1359,Jogadas_pontuadas,ball out,-
2233,1100,1359,Jogadas_pontuadas,barani out,-
31539,1100,1359,Jogadas_pontuadas,barani out,-
2235,1101,1359,Jogadas_pontuadas,double back,-
31550,1101,1359,Jogadas_pontuadas,double back,-
2236,1102,1359,Jogadas_pontuadas,double full,-
31551,1102,1359,Jogadas_pontuadas,double full,-
2237,1103,1359,Jogadas_pontuadas,double mini tramp,-
31552,1103,1359,Jogadas_pontuadas,double mini tramp,-
2238,1104,1359,Jogadas_pontuadas,fliffis,-
31577,1104,1359,Jogadas_pontuadas,fliffis,-
31566,1107,1359,Jogadas_pontuadas,half in half out,-
2241,1107,1359,Jogadas_pontuadas,half in half out,-
2242,1108,1359,Jogadas_pontuadas,in,-
31529,1108,1359,Jogadas_pontuadas,in,-
31522,1109,1359,Jogadas_pontuadas,midle,-
2243,1109,1359,Jogadas_pontuadas,midle,-
31521,1110,1359,Jogadas_pontuadas,miller,-
2244,1110,1359,Jogadas_pontuadas,miller,-
2245,1111,1359,Jogadas_pontuadas,out,-
31518,1111,1359,Jogadas_pontuadas,out,-
31505,1113,1359,Jogadas_pontuadas,rudy,-
2247,1113,1359,Jogadas_pontuadas,rudy,-
2248,1114,1359,Jogadas_pontuadas,rudolph,-
31507,1114,1359,Jogadas_pontuadas,rudolph,-
31506,1115,1359,Jogadas_pontuadas,rudy out,-
2249,1115,1359,Jogadas_pontuadas,rudy out,-
2250,1116,1359,Jogadas_pontuadas,randolph,-
31511,1116,1359,Jogadas_pontuadas,randolph,-
2251,1117,1359,Jogadas_pontuadas,randy,-
31510,1117,1359,Jogadas_pontuadas,randy,-
2252,1118,1359,Jogadas_pontuadas,triffis,-
31495,1118,1359,Jogadas_pontuadas,triffis,-
2253,1119,1359,Jogadas_pontuadas,triple back,-
31494,1119,1359,Jogadas_pontuadas,triple back,-
31489,1120,1359,Jogadas_pontuadas,voluntary,-
2254,1120,1359,Jogadas_pontuadas,voluntary,-
31515,1125,1359,Jogadas_pontuadas,pivot,-
2259,1125,1359,Jogadas_pontuadas,pivot,-
2263,1129,1359,Jogadas_pontuadas,set point,-
31502,1129,1359,Jogadas_pontuadas,set point,-
2264,1130,1359,Jogadas_pontuadas,match point,-
31523,1130,1359,Jogadas_pontuadas,match point,-
31484,1131,1359,Jogadas_pontuadas,albatross,-
2265,1131,1359,Jogadas_pontuadas,albatross,-
29225,1132,1359,Jogadas_pontuadas,birdie,-
2266,1132,1359,Jogadas_pontuadas,birdie,-
31562,1133,1359,Jogadas_pontuadas,hole in one,-
2267,1133,1359,Jogadas_pontuadas,hole in one,-
2292,1151,1359,Jogadas_pontuadas,ippon,-
31528,1151,1359,Jogadas_pontuadas,ippon,-
31486,1152,1359,Jogadas_pontuadas,wazari,-
2293,1152,1359,Jogadas_pontuadas,wazari,-
2294,1153,1359,Jogadas_pontuadas,yuko,-
31485,1153,1359,Jogadas_pontuadas,yuko,-
2295,1154,1359,Jogadas_pontuadas,koka,-
31526,1154,1359,Jogadas_pontuadas,koka,-
31567,1155,1359,Jogadas_pontuadas,gut wrench,-
2296,1155,1359,Jogadas_pontuadas,gut wrench,-
31885,1157,1359,Jogadas_pontuadas,suplê,-
2298,1157,1359,Jogadas_pontuadas,suplê,-
31565,1158,1359,Jogadas_pontuadas,half nelson,-
2299,1158,1359,Jogadas_pontuadas,half nelson,-
21804,1159,1359,Jogadas_pontuadas,vertical,-
2300,1159,1359,Jogadas_pontuadas,vertical,-
2313,1170,1359,Jogadas_pontuadas,takedown,-
31498,1170,1359,Jogadas_pontuadas,takedown,-
2315,1172,1359,Jogadas_pontuadas,break-point,-
31541,1172,1359,Jogadas_pontuadas,break-point,-
2316,1173,1359,Jogadas_pontuadas,game point,-
3893,1173,1359,Jogadas_pontuadas,game point,-
2399,1229,1359,Jogadas_pontuadas,golden score,-
31569,1229,1359,Jogadas_pontuadas,golden score,-
31546,1294,1359,Jogadas_pontuadas,compulsory,-
2503,1294,1359,Jogadas_pontuadas,compulsory,-
29244,1997,1359,Jogadas_pontuadas,giro,-
29281,1997,1359,Jogadas_pontuadas,giro,-
29264,16793,1359,Jogadas_pontuadas,catch,-
29266,16793,1359,Jogadas_pontuadas,catch,-
29254,30356,1359,Jogadas_pontuadas,pirueta,-
29296,30356,1359,Jogadas_pontuadas,pirueta,-
28254,37306,1359,Jogadas_pontuadas,pike,-
28177,37306,1359,Jogadas_pontuadas,pike,-
29025,37651,1359,Jogadas_pontuadas,marcar gol,-
45194,37651,1359,Jogadas_pontuadas,marcar gol,-
1220,38463,1359,Jogadas_pontuadas,marcar,-
1479,38463,1359,Jogadas_pontuadas,marcar,-
29230,116969,1359,Jogadas_pontuadas,parar,-
29223,116969,1359,Jogadas_pontuadas,parar,-
45188,117199,1359,Jogadas_pontuadas,soltar,-
29277,117199,1359,Jogadas_pontuadas,soltar,-
45190,117233,1359,Jogadas_pontuadas,agarrar,-
29286,117233,1359,Jogadas_pontuadas,agarrar,-
29282,117240,1359,Jogadas_pontuadas,girar,-
29245,117240,1359,Jogadas_pontuadas,girar,-
29279,133870,1359,Jogadas_pontuadas,retomar,-
29243,133870,1359,Jogadas_pontuadas,retomar,-
1193,76,1364,Subpartes_de_instalações_esportivas,área,-
1114,76,1364,Subpartes_de_instalações_esportivas,área,-
1121,186,1364,Subpartes_de_instalações_esportivas,círculo central,-
1201,186,1364,Subpartes_de_instalações_esportivas,círculo central,-
2431,873,1364,Subpartes_de_instalações_esportivas,piscina,-
2845,873,1364,Subpartes_de_instalações_esportivas,piscina,-
2846,878,1364,Subpartes_de_instalações_esportivas,plataforma,-
2433,878,1364,Subpartes_de_instalações_esportivas,plataforma,-
2852,879,1364,Subpartes_de_instalações_esportivas,tablado,-
2437,879,1364,Subpartes_de_instalações_esportivas,tablado,-
2594,1361,1364,Subpartes_de_instalações_esportivas,striking circle,-
31820,1361,1364,Subpartes_de_instalações_esportivas,striking circle,-
2416,117223,1365,Sediar_evento,organizar,1
24579,117223,1365,Sediar_evento,organizar,-
24566,8746,1366,Assistir_a_evento,ver,6
23903,8746,1366,Assistir_a_evento,ver,-
2422,116877,1366,Assistir_a_evento,ir,9
23901,116877,1366,Assistir_a_evento,ir,-
39886,66299,1367,Afirmar_ou_negar,positivo,2
38995,66299,1367,Afirmar_ou_negar,positivo,5
32315,17365,1375,Partes_do_corpo,cintura,2
35454,17365,1375,Partes_do_corpo,cintura,1
40391,68134,1375,Partes_do_corpo,tireoide,-
35397,68134,1375,Partes_do_corpo,tireoide,5
19007,6665,1391,Nível_de_exerção_de_força,força,21
38567,6665,1391,Nível_de_exerção_de_força,força,5
30742,36656,1395,Impedir_ou_permitir,check,-
13535,36656,1395,Impedir_ou_permitir,check,-
34685,20452,1398,Proibir_ou_licenciar,embargo,3
34167,20452,1398,Proibir_ou_licenciar,embargo,1
45294,10614,1404,Sofrer_transformação,transmutar,-
26066,10614,1404,Sofrer_transformação,transmutar,-
24723,852,1414,Móveis,mesa,53
25563,852,1414,Móveis,mesa,-
25562,6578,1414,Móveis,cama,-
24318,6578,1414,Móveis,cama,30
25517,901,1423,Serviço_em_alimentação,café,-
24764,901,1423,Serviço_em_alimentação,café,-
25514,2016,1423,Serviço_em_alimentação,aperitivo,-
24778,2016,1423,Serviço_em_alimentação,aperitivo,-
24759,8665,1423,Serviço_em_alimentação,servir,11
25516,8665,1423,Serviço_em_alimentação,servir,-
25952,178,1424,Partida_do_turista_alojamento,check-out,-
25948,178,1424,Partida_do_turista_alojamento,check-out,-
32022,38323,1439,Fenômenos_naturais,amanhecer,2
32021,38323,1439,Fenômenos_naturais,amanhecer,1
52182,801,1451,Pessoas_por_gênero_e_ou_orientação_sexual,homem,-
52183,801,1451,Pessoas_por_gênero_e_ou_orientação_sexual,homem,-
39078,63007,1452,Descritor_de_gênero_e_ou_orientação_sexual,feminino,7
39079,63007,1452,Descritor_de_gênero_e_ou_orientação_sexual,feminino,2
34567,60841,1453,Lateralidade,canhoto,-
34568,60841,1453,Lateralidade,canhoto,-
40998,70773,1455,Línguas,libras,-
41012,70773,1455,Línguas,libras,1
34763,68898,1459,Padronagens,xadrez,1
34762,68898,1459,Padronagens,xadrez,1
36853,9487,1469,Pessoas_por_condição_em_saúde,paciente,602
24281,9487,1469,Pessoas_por_condição_em_saúde,paciente,341
42595,10643,1539,Causar_ficar_limpo,limpeza,3
42510,10643,1539,Causar_ficar_limpo,limpeza,2
40343,147082,1557,Cumprimento,boa noite,-
43757,147082,1557,Cumprimento,boa noite,-
41011,70773,1566,Tecnologia_Assistiva,libras,-
40984,70773,1566,Tecnologia_Assistiva,libras,-
40563,14549,1583,Gênero_literário_musical_cinematográfico,aventura,1
40564,14549,1583,Gênero_literário_musical_cinematográfico,aventura,2
40599,63226,1584,Cama_mesa_e_banho,fronha,-
40691,63226,1584,Cama_mesa_e_banho,fronha,-
